image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
161,468,0.679487,0.202991,0.638889,47.5338,0.602564,0.847518,0.706278
162,461,0.726681,0.164859,0.655098,48.5138,0.613883,0.632509,0.66453
163,436,0.701835,0.169725,0.66055,45.5332,0.701835,0.643791,0.739696
164,428,0.679907,0.191589,0.665888,64.4454,0.649533,0.823741,0.71789
165,458,0.696507,0.174672,0.613537,48.369,0.582969,0.64794,0.735981
166,477,0.696017,0.190776,0.658281,51.8034,0.599581,0.573427,0.683406
167,428,0.672897,0.193925,0.665888,46.2597,0.651869,0.641577,0.660377
168,480,0.689583,0.154167,0.591667,50.678,0.59375,0.522807,0.700935
169,487,0.665298,0.184805,0.640657,49.9417,0.605749,0.681356,0.6875
170,451,0.669623,0.186253,0.656319,49.1595,0.634146,0.622378,0.665298
171,456,0.66886,0.182018,0.649123,51.0692,0.620614,0.777385,0.68071
172,449,0.685969,0.175947,0.641425,46.93,0.616927,0.67509,0.686404
173,472,0.686441,0.17161,0.673729,51.5271,0.584746,0.677536,0.650334
174,480,0.716667,0.197917,0.627083,53.5028,0.633333,0.717105,0.699153
175,485,0.719588,0.173196,0.651546,53.5857,0.583505,0.600707,0.65625
176,479,0.724426,0.200418,0.676409,52.2996,0.63048,0.824503,0.719588
177,466,0.751073,0.139485,0.656652,51.3742,0.628755,0.740614,0.7119
178,472,0.705508,0.197034,0.633475,50.9708,0.584746,0.652174,0.690987
179,463,0.656587,0.157667,0.62635,50.916,0.62635,0.748276,0.686441
180,451,0.718404,0.16408,0.634146,48.8497,0.638581,0.611111,0.730022
181,457,0.746171,0.19256,0.630197,51.4118,0.625821,0.576923,0.725055
182,448,0.671875,0.178571,0.678571,46.4934,0.620536,0.52518,0.669584
183,442,0.69457,0.176471,0.660633,48.1351,0.613122,0.579336,0.696429
184,437,0.709382,0.183066,0.675057,47.78,0.613272,0.526119,0.692308
185,418,0.684211,0.184211,0.672249,43.3433,0.638756,0.558052,0.675057
186,440,0.661364,0.154545,0.665909,45.4442,0.613636,0.677778,0.686603
187,430,0.732558,0.197674,0.65814,48.9133,0.646512,0.568345,0.672727
188,437,0.652174,0.16476,0.638444,47.0403,0.613272,0.69403,0.67907
189,422,0.670616,0.184834,0.64218,46.4994,0.616114,0.723077,0.697941
190,477,0.696017,0.180294,0.647799,53.1326,0.595388,0.626761,0.755924
191,429,0.664336,0.191142,0.617716,48.0963,0.668998,0.773519,0.702306
192,460,0.676087,0.178261,0.604348,52.9559,0.565217,0.7,0.67366
193,451,0.678492,0.186253,0.611973,53.5573,0.662971,0.782609,0.713043
194,439,0.683371,0.189066,0.578588,51.3009,0.599089,0.669202,0.651885
195,448,0.676339,0.158482,0.602679,51.7197,0.587054,0.448669,0.633257
196,419,0.663484,0.169451,0.601432,47.1963,0.610979,0.460938,0.609375
197,417,0.659472,0.172662,0.606715,49.2728,0.592326,0.530364,0.613365
198,431,0.707657,0.167053,0.589327,50.0481,0.561485,0.5,0.628297
199,427,0.655738,0.215457,0.611241,50.1648,0.566745,0.454545,0.573086
200,435,0.721839,0.172414,0.675862,52.533,0.583908,0.555118,0.639344
201,438,0.710046,0.19863,0.678082,48.7256,0.559361,0.514286,0.588506
