image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
183,550,0.896364,0.163636,0.723636,2.05725,0.747573,0.727273,0.694444
184,524,0.898855,0.166031,0.772901,2.49332,0.736842,0.6,0.68932
185,520,0.9,0.159615,0.730769,2.4571,0.729167,0.885714,0.736842
186,489,0.91411,0.179959,0.754601,1.89278,0.782609,0.847222,0.75
187,508,0.899606,0.151575,0.728346,1.94145,0.789474,0.92,0.804348
188,534,0.882022,0.164794,0.707865,2.51386,0.797872,0.706667,0.821053
189,525,0.895238,0.142857,0.754286,2.32241,0.744898,0.794521,0.797872
190,534,0.919476,0.185393,0.720974,2.19343,0.840426,0.746835,0.816327
191,554,0.907942,0.15704,0.729242,1.88901,0.804348,0.878378,0.829787
192,516,0.906977,0.158915,0.738372,2.01959,0.683673,0.910448,0.815217
193,570,0.863158,0.161404,0.708772,2.04739,0.784314,0.7625,0.826531
194,507,0.887574,0.179487,0.767258,2.39665,0.822917,0.772152,0.735294
195,481,0.89605,0.143451,0.775468,2.26113,0.777778,0.657143,0.729167
196,539,0.87013,0.146568,0.701299,2.06892,0.640777,0.727273,0.8
197,500,0.912,0.15,0.748,2.42117,0.777778,0.657143,0.68932
198,475,0.911579,0.16,0.776842,2.06152,0.690722,0.671642,0.688889
199,539,0.862709,0.165121,0.717996,2.05958,0.69697,0.681159,0.762887
200,559,0.892665,0.161002,0.726297,2.18066,0.774194,0.75,0.676768
201,586,0.8157,0.158703,0.687713,2.15338,0.694737,0.69697,0.709677
202,545,0.877064,0.144954,0.711927,2.17671,0.757895,0.694444,0.663158
203,514,0.891051,0.16537,0.719844,2.50049,0.682927,0.767857,0.589474
204,538,0.894052,0.165428,0.685874,1.8825,0.662791,0.631579,0.707317
205,511,0.870841,0.164384,0.76908,1.98411,0.810127,0.703125,0.77907
206,518,0.826255,0.129344,0.749035,2.0229,0.666667,0.568966,0.620253
207,551,0.798548,0.117967,0.680581,2.67341,0.694118,0.677966,0.735632
208,516,0.784884,0.141473,0.736434,2.58086,0.696203,0.672727,0.658824
209,509,0.768173,0.157171,0.691552,2.24136,0.69863,0.72549,0.670886
210,524,0.782443,0.15458,0.736641,1.92411,0.7,0.696429,0.821918
211,522,0.85249,0.128352,0.697318,1.96399,0.75,0.742424,0.8375
212,536,0.841418,0.184701,0.725746,1.87908,0.77381,0.615385,0.761364
213,538,0.860595,0.144981,0.70632,1.90402,0.74359,0.741379,0.72619
214,535,0.848598,0.164486,0.68785,1.78788,0.666667,0.583333,0.666667
215,567,0.853616,0.167549,0.723104,2.27391,0.651685,0.637931,0.777778
216,564,0.85461,0.173759,0.670213,2.50368,0.712766,0.701493,0.719101
217,535,0.878505,0.15514,0.68972,2.42068,0.728395,0.677966,0.691489
218,557,0.858169,0.163375,0.680431,1.92565,0.571429,0.642857,0.716049
219,535,0.874766,0.119626,0.682243,2.06449,0.757895,0.708333,0.704082
220,532,0.827068,0.171053,0.712406,2.20613,0.72449,0.746479,0.789474
221,524,0.902672,0.146947,0.721374,2.00056,0.86747,0.930556,0.806122
222,542,0.891144,0.134686,0.719557,2.53949,0.831325,0.942029,0.831325
223,546,0.864469,0.157509,0.716117,2.44933,0.730337,0.707692,0.771084
224,551,0.883848,0.190563,0.713249,2.30486,0.752809,0.716418,0.808989
225,512,0.873047,0.162109,0.742188,1.85057,0.75,0.893939,0.752809
226,519,0.878613,0.154143,0.726397,1.90274,0.795699,0.824324,0.818182
227,536,0.869403,0.173507,0.733209,2.63727,0.818182,0.916667,0.849462
228,548,0.883212,0.149635,0.733577,3.2063,0.647059,0.818182,0.772727
229,532,0.864662,0.154135,0.682331,2.96191,0.782609,0.805556,0.745098
230,536,0.869403,0.147388,0.720149,2.57229,0.776596,0.849315,0.815217
231,593,0.868465,0.158516,0.681282,2.51697,0.767677,0.828947,0.776596
232,540,0.887037,0.17037,0.725926,2.59939,0.781609,0.647059,0.727273
233,548,0.881387,0.186131,0.698905,2.66785,0.758242,0.942029,0.827586
234,561,0.882353,0.183601,0.675579,2.96528,0.811765,0.826087,0.791209
235,552,0.898551,0.17029,0.71558,2.26506,0.673913,0.774194,0.776471
236,553,0.858951,0.175407,0.652803,2.4195,0.730337,0.661538,0.782609
237,522,0.894636,0.183908,0.716475,2.49956,0.684211,0.769231,0.719101
238,514,0.90856,0.163424,0.696498,2.25505,0.756098,0.790323,0.757895
239,536,0.902985,0.158582,0.690299,2.0849,0.78481,0.741935,0.829268
240,545,0.902752,0.185321,0.695413,2.56239,0.738095,0.83871,0.860759
241,568,0.882042,0.167254,0.665493,2.94969,0.73494,0.672131,0.785714
242,569,0.86819,0.181019,0.681898,2.08335,0.814815,0.666667,0.795181
243,536,0.873134,0.173507,0.720149,2.22298,0.78481,0.709677,0.765432
244,506,0.918972,0.152174,0.750988,2.03138,0.765432,0.741935,0.772152
245,497,0.885312,0.15493,0.752515,2.03772,0.725,0.793103,0.839506
246,538,0.895911,0.150558,0.734201,2.77541,0.663366,0.985075,0.8125
247,540,0.855556,0.17037,0.688889,2.25246,0.860465,0.945946,0.851485
248,488,0.903689,0.127049,0.760246,2.19366,0.788235,0.955224,0.860465
249,516,0.912791,0.180233,0.726744,1.88987,0.864198,0.828571,0.788235
250,509,0.880157,0.165029,0.72888,2.24315,0.721519,0.877193,0.703704
251,533,0.866792,0.163227,0.669794,2.20208,0.714286,0.866667,0.759494
252,506,0.895257,0.134387,0.764822,2.64366,0.674157,0.8,0.761905
253,526,0.857414,0.1673,0.730038,2.37689,0.73913,0.941176,0.786517
254,563,0.843694,0.143872,0.703375,1.97723,0.83908,0.767123,0.815217
255,542,0.885609,0.158672,0.732472,2.64515,0.82716,0.880597,0.816092
256,540,0.872222,0.140741,0.703704,2.44483,0.759036,0.825397,0.802469
257,519,0.867052,0.165703,0.755299,2.61972,0.75,0.857143,0.831325
258,501,0.912176,0.147705,0.740519,2.4664,0.756098,0.725806,0.72619
259,530,0.898113,0.171698,0.724528,2.085,0.755814,0.892308,0.780488
260,531,0.900188,0.154426,0.72693,2.61454,0.802469,0.769231,0.732558
261,540,0.874074,0.144444,0.705556,2.52398,0.775,0.83871,0.82716
262,524,0.896947,0.135496,0.73855,1.89246,0.688889,0.758065,0.7125
263,558,0.903226,0.150538,0.729391,2.42083,0.829545,0.90411,0.822222
264,541,0.89464,0.157116,0.728281,2.16679,0.819277,0.808824,0.818182
265,515,0.854369,0.168932,0.714563,1.88689,0.837209,0.888889,0.86747
266,520,0.869231,0.155769,0.694231,2.48533,0.755319,0.774648,0.837209
267,517,0.895551,0.160542,0.667311,2.76407,0.793478,0.767123,0.776596
268,538,0.912639,0.159851,0.719331,1.88865,0.797619,0.716418,0.836957
269,501,0.9002,0.145709,0.772455,2.15298,0.793478,0.671233,0.892857
270,534,0.898876,0.161049,0.741573,2.15904,0.791209,0.875,0.826087
271,517,0.909091,0.147002,0.738878,2.07761,0.804348,0.702703,0.89011
272,506,0.897233,0.140316,0.729249,2.34758,0.85,0.852941,0.782609
273,501,0.9002,0.163673,0.736527,1.81552,0.844156,0.738462,0.8875
274,495,0.890909,0.165657,0.751515,1.86885,0.802469,0.784615,0.896104
275,545,0.884404,0.150459,0.766972,1.84452,0.8,0.84375,0.876543
276,527,0.897533,0.163188,0.734345,1.82852,0.8,0.75,0.825
277,534,0.90824,0.177903,0.715356,2.08902,0.764706,0.753846,0.825
278,556,0.906475,0.169065,0.706835,2.76729,0.821429,0.637681,0.870588
279,604,0.885762,0.157285,0.701987,2.27204,0.845238,0.816901,0.845238
280,577,0.882149,0.154246,0.684575,2.45089,0.771084,0.84375,0.761905
281,559,0.910555,0.150268,0.728086,2.26269,0.792208,0.737705,0.783133
282,592,0.881757,0.141892,0.701014,1.96651,0.7625,0.672131,0.818182
283,533,0.866792,0.133208,0.73546,2.48961,0.814286,0.824561,0.725
284,560,0.885714,0.167857,0.678571,2.35197,0.689189,0.803922,0.742857
285,569,0.906854,0.1529,0.720562,2.3027,0.7125,0.877193,0.810811
286,562,0.891459,0.149466,0.681495,2.53215,0.828947,0.952381,0.875
287,570,0.875439,0.175439,0.692982,2.17573,0.776471,0.727273,0.907895
288,614,0.871336,0.167752,0.65798,1.9491,0.755556,0.764706,0.835294
289,622,0.842444,0.149518,0.644695,2.42845,0.677419,0.619048,0.744444
290,607,0.891269,0.159802,0.675453,2.47408,0.765957,0.708333,0.752688
291,618,0.889968,0.152104,0.601942,2.15062,0.8,0.625,0.797872
292,606,0.834983,0.127063,0.615512,2.96014,0.790698,0.720588,0.766667
293,588,0.855442,0.142857,0.617347,2.28217,0.670213,0.698413,0.744186
294,577,0.838821,0.162912,0.663778,2.02895,0.807229,0.761194,0.702128
295,546,0.857143,0.14652,0.661172,2.54133,0.727273,0.765625,0.783133
296,549,0.868852,0.162113,0.677596,2.13472,0.727273,0.71875,0.727273
297,602,0.69103,0.144518,0.656146,2.38735,0.691489,0.553846,0.625
298,568,0.862676,0.144366,0.697183,2.48752,0.706522,0.584615,0.744681
299,604,0.773179,0.163907,0.687086,3.27587,0.698925,0.553846,0.728261
300,636,0.745283,0.136792,0.65566,2.17299,0.765957,0.513889,0.774194
301,583,0.843911,0.15952,0.691252,2.32621,0.781609,0.544118,0.787234
302,554,0.805054,0.16065,0.691336,2.2426,0.761364,0.641791,0.770115
303,570,0.807018,0.149123,0.722807,2.61927,0.72093,0.709677,0.772727
304,561,0.780749,0.178253,0.668449,2.56677,0.785714,0.606061,0.697674
