image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
225,782,0.835038,0.0549872,0.391304,26.4211,0.755754,0.964467,0.820896
226,835,0.851497,0.0526946,0.372455,28.813,0.729341,0.89491,0.829923
227,814,0.826781,0.0503686,0.407862,27.8137,0.775184,0.941363,0.835928
228,844,0.844787,0.0734597,0.408768,27.5338,0.723934,0.91162,0.789926
229,844,0.870853,0.0663507,0.408768,30.3803,0.738152,0.853933,0.767773
230,844,0.859005,0.0556872,0.409953,29.856,0.744076,0.91242,0.765403
231,873,0.836197,0.0721649,0.405498,30.4424,0.747995,0.975498,0.806872
232,857,0.847141,0.0746791,0.395566,30.0889,0.753792,0.94582,0.802978
233,816,0.846814,0.0710784,0.406863,26.8357,0.76348,0.964687,0.768961
234,827,0.881499,0.0822249,0.395405,27.8596,0.752116,0.877814,0.783088
235,831,0.855596,0.0673887,0.406739,29.44,0.731649,0.922697,0.788392
236,865,0.841618,0.0878613,0.420809,28.9239,0.720231,0.784912,0.779783
237,885,0.853107,0.079096,0.40452,36.7063,0.734463,0.890769,0.778035
238,899,0.850945,0.0823137,0.370412,32.941,0.74416,0.846039,0.767232
239,881,0.84563,0.0715096,0.385925,33.3919,0.745743,0.780822,0.778643
240,839,0.877235,0.0643623,0.381406,29.9213,0.765197,0.814642,0.799092
241,897,0.851728,0.0702341,0.409142,30.5365,0.727982,0.882083,0.787843
242,897,0.87068,0.0613155,0.376812,31.4676,0.752508,0.85037,0.804905
243,863,0.872538,0.0741599,0.410197,30.0013,0.779838,0.734027,0.787068
244,894,0.845638,0.0592841,0.410515,32.8344,0.723714,0.686244,0.779838
245,900,0.843333,0.0666667,0.384444,31.6436,0.762222,0.693878,0.794183
246,893,0.840985,0.0660694,0.396417,29.5446,0.760358,0.801178,0.8
247,885,0.844068,0.0644068,0.388701,30.4284,0.779661,0.853623,0.828667
248,902,0.864745,0.0720621,0.409091,33.9236,0.757206,0.948755,0.823729
249,907,0.873208,0.0694598,0.383682,32.2972,0.779493,0.869873,0.827051
250,913,0.852136,0.0821468,0.407448,32.7064,0.787514,0.979138,0.841235
251,945,0.850794,0.0677249,0.394709,36.1227,0.736508,0.801724,0.776561
252,892,0.865471,0.0571749,0.409193,34.6951,0.784753,0.915714,0.819048
253,899,0.849833,0.0567297,0.424917,30.2429,0.756396,0.942647,0.830717
254,955,0.856545,0.0554974,0.368586,33.434,0.742408,0.770099,0.843159
255,938,0.864606,0.0565032,0.410448,34.2539,0.785714,0.770692,0.81466
256,918,0.883442,0.0599129,0.421569,32.7024,0.762527,0.942857,0.78145
257,968,0.854339,0.0599174,0.411157,35.1348,0.725207,0.799145,0.753813
258,929,0.861141,0.0645856,0.411195,33.8354,0.76211,0.894068,0.740702
259,943,0.839873,0.0604454,0.40509,34.8214,0.759279,0.814246,0.778256
260,921,0.872964,0.0770901,0.413681,33.3074,0.751357,0.806358,0.722163
261,945,0.871958,0.0687831,0.414815,36.1518,0.74709,0.770538,0.738328
262,940,0.876596,0.0840426,0.415957,34.4657,0.738298,0.649856,0.733333
263,930,0.864516,0.0924731,0.42043,36.355,0.748387,0.800287,0.739362
264,918,0.863834,0.0827887,0.427015,33.5441,0.769063,0.842776,0.834409
265,927,0.847896,0.0852211,0.411003,35.7601,0.771305,0.911888,0.867102
266,905,0.865193,0.0718232,0.423204,33.409,0.767956,0.784173,0.819849
267,933,0.856377,0.073955,0.42015,35.4606,0.728832,0.902941,0.8
268,897,0.850613,0.0813824,0.430323,32.5684,0.777035,0.949785,0.834941
269,871,0.838117,0.0803674,0.437428,31.2221,0.742824,0.788253,0.781494
270,920,0.851087,0.0902174,0.408696,33.1033,0.708696,0.866564,0.817451
271,912,0.855263,0.0877193,0.414474,33.7492,0.740132,0.847407,0.793478
272,858,0.881119,0.0979021,0.391608,29.9596,0.765734,0.893455,0.780702
273,856,0.860981,0.0876168,0.399533,30.9589,0.732477,0.717703,0.787879
274,845,0.835503,0.0852071,0.407101,29.5205,0.75503,0.797806,0.828271
275,863,0.852839,0.0926999,0.438007,27.6151,0.757822,0.922018,0.836686
276,824,0.866505,0.0825243,0.410194,29.5779,0.760922,0.767145,0.782155
277,857,0.850642,0.0735123,0.408401,30.3971,0.728121,0.791667,0.813107
278,892,0.84417,0.0807175,0.415919,32.5252,0.735426,0.835366,0.805134
279,894,0.845638,0.0671141,0.394855,31.1756,0.756152,0.95858,0.829596
280,890,0.840449,0.0629213,0.396629,58.2747,0.759551,0.804734,0.803132
281,861,0.828107,0.068525,0.38676,33.1883,0.75842,0.940276,0.806742
282,878,0.81549,0.0763098,0.382688,30.9672,0.771071,0.813885,0.829268
283,871,0.832377,0.0723307,0.398393,31.2394,0.779564,0.846834,0.805239
284,870,0.832184,0.0885057,0.395402,30.5856,0.749425,0.943252,0.7876
285,873,0.836197,0.0847652,0.375716,31.8849,0.775487,0.94387,0.844828
286,873,0.823597,0.0824742,0.381443,31.6792,0.776632,0.967552,0.844215
287,901,0.825749,0.0710322,0.372919,34.6976,0.72697,0.89771,0.764032
288,869,0.834292,0.0747986,0.368239,31.2519,0.746835,0.701079,0.72475
289,871,0.845006,0.0574053,0.401837,30.8802,0.71527,0.733547,0.698504
290,874,0.842105,0.0537757,0.386728,29.7434,0.743707,0.710769,0.761194
291,840,0.804762,0.05,0.391667,31.0885,0.740476,0.697749,0.756293
292,829,0.806996,0.0422195,0.405308,28.8317,0.716526,0.693603,0.705952
293,851,0.830787,0.052879,0.359577,29.4551,0.683901,0.668385,0.651387
294,786,0.844784,0.0547074,0.346056,25.4645,0.735369,0.679931,0.663925
295,841,0.843044,0.0653983,0.362663,28.2854,0.676576,0.669596,0.622137
296,849,0.8351,0.0506478,0.332155,27.131,0.677267,0.636522,0.639715
297,811,0.837238,0.054254,0.37238,26.3814,0.690506,0.566071,0.625442
298,855,0.837427,0.0561404,0.323977,30.6994,0.62807,0.625698,0.595561
299,850,0.843529,0.0552941,0.317647,30.8632,0.690588,0.613288,0.639766
300,886,0.827314,0.0474041,0.339729,30.1251,0.670429,0.646465,0.674118
301,878,0.843964,0.0398633,0.334852,30.1909,0.689066,0.545455,0.637698
302,881,0.836549,0.0476731,0.362089,33.1147,0.683314,0.626246,0.630979
303,890,0.84382,0.0539326,0.376404,33.1925,0.649438,0.621107,0.599319
304,904,0.861726,0.0696903,0.331858,30.7742,0.67146,0.629325,0.577528
305,889,0.859393,0.0506187,0.354331,32.8152,0.703037,0.6304,0.621681
306,862,0.839907,0.0510441,0.336427,30.6931,0.719258,0.648387,0.668166
307,864,0.831019,0.056713,0.341435,31.0335,0.729167,0.625397,0.735499
308,821,0.829476,0.047503,0.336175,41.6237,0.756395,0.63124,0.763889
309,819,0.835165,0.037851,0.360195,30.0896,0.769231,0.738095,0.822168
310,797,0.813049,0.0539523,0.355082,28.4147,0.772898,0.819805,0.854701
311,850,0.810588,0.0623529,0.349412,29.9007,0.747059,0.944882,0.859473
312,796,0.836683,0.0653266,0.361809,30.5531,0.797739,0.940157,0.831765
313,824,0.832524,0.0800971,0.336165,29.2403,0.758495,0.9888,0.850503
314,831,0.842359,0.0685921,0.336943,28.2113,0.765343,0.982704,0.85801
315,836,0.834928,0.0705742,0.336124,29.2978,0.742823,0.837359,0.807461
