image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
1038,31,0.967742,0.0322581,0.741935,11.7642,0.967742,1,0.9375
1039,32,0.90625,0.03125,0.71875,11.2572,0.90625,0.827586,0.935484
1040,32,0.9375,0.03125,0.75,11.3526,0.9375,1,0.9375
1041,32,0.9375,0.03125,0.71875,10.6481,0.9375,1,0.9375
1042,31,0.903226,0.0322581,0.741935,11.761,0.967742,1,0.9375
1043,34,0.882353,0.0294118,0.705882,14.5408,0.882353,0.766667,0.967742
1044,34,0.970588,0.0294118,0.676471,13.0619,0.941176,0.78125,0.941176
1045,35,0.857143,0.0285714,0.685714,11.7306,0.914286,1,0.941176
1046,32,0.9375,0.03125,0.78125,11.7625,0.96875,0.967742,0.914286
1047,34,0.882353,0.0294118,0.705882,12.2771,0.882353,0.733333,0.96875
1048,32,0.9375,0.03125,0.75,14.1455,0.9375,0.7,0.882353
1049,31,0.967742,0.0322581,0.774194,10.8358,0.935484,0.793103,0.90625
1050,35,0.857143,0.0285714,0.657143,11.5559,0.885714,0.677419,1
1051,35,0.857143,0.0285714,0.685714,11.4617,0.914286,0.8125,0.942857
1052,32,0.875,0.03125,0.6875,11.1263,1,1,0.971429
1053,31,0.967742,0.0322581,0.741935,11.3292,0.967742,0.7,0.96875
1054,31,0.935484,0.0322581,0.774194,10.8533,0.935484,0.62069,0.935484
1055,33,0.878788,0.0606061,0.666667,12.7879,0.909091,0.8,0.967742
1056,33,0.878788,0.030303,0.69697,11.612,0.969697,0.78125,0.969697
1057,30,1,0.0333333,0.766667,11.6281,0.966667,0.689655,0.909091
1058,31,0.967742,0.0322581,0.774194,10.7405,0.967742,0.633333,1
1059,31,0.935484,0.0322581,0.677419,12.1051,0.903226,0.821429,0.903226
1060,32,0.9375,0.03125,0.6875,10.6993,0.875,0.821429,0.903226
1061,30,0.933333,0.0333333,0.733333,11.8018,0.933333,1,0.9375
1062,31,0.967742,0.0322581,0.709677,11.0689,0.967742,0.733333,1
1063,33,0.939394,0.030303,0.757576,12.0318,0.939394,0.709677,1
1064,32,0.9375,0.03125,0.65625,12.886,0.9375,0.666667,0.939394
1065,31,0.935484,0.0322581,0.774194,11.5788,0.870968,0.740741,0.84375
1066,33,0.909091,0.030303,0.69697,11.9362,0.878788,0.793103,0.967742
1067,32,1,0.03125,0.71875,11.46,0.84375,1,0.818182
1068,31,0.903226,0.0322581,0.741935,11.5141,0.903226,1,0.9375
1069,32,0.9375,0.0625,0.65625,11.3594,0.9375,1,0.967742
1070,34,0.882353,0.0294118,0.617647,11.3797,0.911765,1,0.96875
1071,32,0.9375,0.03125,0.71875,11.9114,0.9375,0.933333,0.911765
1072,33,0.818182,0.030303,0.69697,12.4561,0.939394,1,0.96875
1073,33,0.939394,0.030303,0.69697,14.0822,0.878788,0.724138,0.909091
1074,32,0.96875,0.03125,0.65625,10.949,0.96875,0.83871,0.969697
1075,32,1,0.03125,0.75,11.8309,0.875,1,0.875
1076,32,0.9375,0.03125,0.71875,11.8772,0.90625,0.758621,0.90625
1077,31,1,0.0322581,0.774194,13.45,0.935484,1,0.90625
1078,31,0.935484,0.0322581,0.709677,11.3372,0.903226,0.857143,0.935484
1079,32,0.875,0.03125,0.75,12.5885,0.90625,1,0.935484
1080,32,0.90625,0.03125,0.6875,11.8953,0.90625,1,0.90625
1081,32,0.90625,0.03125,0.71875,10.7664,0.9375,0.933333,0.90625
1082,32,0.9375,0.03125,0.6875,11.2071,0.90625,0.827586,0.90625
1083,30,0.966667,0.0333333,0.733333,11.0946,0.933333,0.928571,0.875
1084,33,0.939394,0.030303,0.69697,11.1782,0.848485,0.964286,0.933333
1085,31,0.935484,0.0322581,0.709677,12.0046,0.935484,0.931034,0.878788
1086,31,0.967742,0.0322581,0.709677,12.4522,0.967742,1,1
1087,33,0.939394,0.030303,0.666667,11.172,0.909091,1,0.967742
1088,32,0.9375,0.03125,0.75,10.8654,0.96875,1,0.939394
1089,33,0.939394,0.030303,0.69697,11.8757,0.909091,1,0.9375
1090,31,0.967742,0.0322581,0.709677,12.0818,0.967742,1,0.909091
1091,32,1,0.03125,0.71875,12.6772,0.9375,1,1
