image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
186,903,0.844961,0.0930233,0.41196,31.9456,0.670455,0.935593,0.611494
187,903,0.864895,0.0808416,0.418605,31.1913,0.654506,0.878689,0.634091
188,862,0.850348,0.0812065,0.37935,31.6755,0.712617,0.770492,0.618026
189,865,0.849711,0.0820809,0.390751,32.4446,0.680653,0.797945,0.647196
190,832,0.856971,0.0793269,0.40625,31.5485,0.729927,0.796667,0.657343
191,857,0.822637,0.0781797,0.37923,31.6188,0.726415,0.909091,0.73236
192,848,0.877358,0.0636792,0.373821,30.9085,0.685096,0.915789,0.643868
193,850,0.847059,0.0623529,0.397647,31.0164,0.742574,0.966667,0.725962
194,889,0.854893,0.0753656,0.379078,31.8072,0.639013,0.761404,0.648515
195,892,0.853139,0.0683857,0.368834,31.1094,0.682327,0.754098,0.61435
196,892,0.858744,0.0706278,0.424888,31.1539,0.640351,0.715753,0.588367
197,861,0.86295,0.0708479,0.39489,31.3401,0.676674,0.699659,0.622807
198,879,0.858931,0.07281,0.406143,31.168,0.663529,0.712766,0.581986
199,862,0.834107,0.0638051,0.357309,31.7285,0.655502,0.708029,0.583529
200,893,0.864502,0.0862262,0.380739,31.4747,0.582781,0.708333,0.590909
201,925,0.854054,0.0789189,0.406486,31.1186,0.650224,0.789655,0.560706
202,903,0.815061,0.0797342,0.383167,32.1844,0.650794,0.808362,0.609865
203,882,0.815193,0.0634921,0.386621,31.8686,0.703529,0.779264,0.634921
204,857,0.81797,0.0606768,0.386231,31.8209,0.685579,0.775862,0.68
205,852,0.825117,0.0762911,0.414319,32.0796,0.664269,0.754513,0.607565
206,832,0.832933,0.0709135,0.367788,31.8042,0.628993,0.792969,0.573141
207,840,0.811905,0.0583333,0.357143,31.4,0.597087,0.808943,0.550369
208,794,0.828715,0.0566751,0.395466,32.306,0.665816,0.781609,0.558252
209,777,0.821107,0.0579151,0.33462,30.7028,0.601064,0.721239,0.502551
210,789,0.82256,0.0785805,0.362484,31.225,0.647368,0.739837,0.574468
211,796,0.812814,0.0741206,0.342965,32.4707,0.639386,0.764,0.576316
212,817,0.823745,0.0709914,0.368421,33.0234,0.671018,0.750973,0.57289
213,820,0.837805,0.0707317,0.352439,33.9566,0.633005,0.774319,0.605744
214,826,0.828087,0.059322,0.382567,34.8419,0.615385,0.7375,0.524631
215,830,0.810843,0.0445783,0.349398,32.1663,0.651042,0.744,0.594872
216,838,0.841289,0.0560859,0.338902,32.2833,0.692506,0.75,0.622396
217,824,0.842233,0.0533981,0.360437,32.9289,0.661616,0.748092,0.581395
218,797,0.856964,0.0589711,0.382685,32.7733,0.643052,0.724576,0.555556
219,819,0.854701,0.0598291,0.377289,32.7931,0.637931,0.810811,0.643052
220,814,0.851351,0.0577396,0.367322,33.0822,0.702233,0.862191,0.647783
221,783,0.828863,0.0408685,0.389527,30.8769,0.801047,0.924837,0.722084
222,806,0.834988,0.0459057,0.406948,31.17,0.744949,0.99322,0.759162
223,818,0.823961,0.0586797,0.4022,31.9778,0.682152,0.885305,0.679293
224,804,0.856965,0.0609453,0.374378,32.1343,0.757812,0.769759,0.677262
225,782,0.835038,0.0549872,0.391304,31.3614,0.682667,0.949219,0.658854
226,835,0.851497,0.0526946,0.372455,32.7706,0.666667,0.913043,0.674667
227,814,0.826781,0.0503686,0.407862,30.5835,0.690244,0.872792,0.642512
228,844,0.844787,0.0734597,0.408768,30.7927,0.701711,0.940767,0.636585
229,844,0.870853,0.0663507,0.408768,31.0203,0.704878,0.868512,0.660147
230,844,0.859005,0.0556872,0.409953,31.2065,0.694377,0.947183,0.67561
231,873,0.836197,0.0721649,0.405498,30.5227,0.717703,0.883333,0.704156
232,857,0.847141,0.0746791,0.395566,31.8772,0.706897,0.944251,0.626794
233,816,0.846814,0.0710784,0.406863,30.8296,0.728856,0.94198,0.711823
234,827,0.881499,0.0822249,0.395405,31.3395,0.693208,0.739865,0.664179
235,831,0.855596,0.0673887,0.406739,30.8549,0.687805,0.822695,0.648712
236,865,0.841618,0.0878613,0.420809,30.6958,0.641509,0.823529,0.656098
237,885,0.853107,0.079096,0.40452,31.7257,0.639344,0.901099,0.625
238,899,0.850945,0.0823137,0.370412,31.2767,0.669643,0.846667,0.683841
239,881,0.84563,0.0715096,0.385925,31.2531,0.71754,0.87619,0.649554
240,839,0.877235,0.0643623,0.381406,31.6757,0.735849,0.884615,0.671982
241,897,0.851728,0.0702341,0.409142,31.8653,0.701099,0.909091,0.726415
242,897,0.87068,0.0613155,0.376812,31.6664,0.711454,0.956656,0.679121
243,863,0.872538,0.0741599,0.410197,32.0159,0.711628,0.77451,0.689427
244,894,0.845638,0.0592841,0.410515,31.7109,0.63311,0.819788,0.597674
245,900,0.843333,0.0666667,0.384444,31.6852,0.707483,0.798077,0.675615
246,893,0.840985,0.0660694,0.396417,31.5747,0.70989,0.922601,0.712018
247,885,0.844068,0.0644068,0.388701,30.5209,0.756522,0.885057,0.72967
248,902,0.864745,0.0720621,0.409091,33.4217,0.747253,0.935294,0.691304
249,907,0.873208,0.0694598,0.383682,32.3853,0.720879,0.945122,0.696703
250,913,0.852136,0.0821468,0.407448,32.6583,0.742794,0.928358,0.727473
251,945,0.850794,0.0677249,0.394709,32.6558,0.673118,0.923323,0.658537
252,892,0.865471,0.0571749,0.409193,31.6871,0.739514,0.898507,0.68172
253,899,0.849833,0.0567297,0.424917,31.6404,0.700893,0.828025,0.655629
254,955,0.856545,0.0554974,0.368586,32.2545,0.684989,0.848765,0.709821
255,938,0.864606,0.0565032,0.410448,31.9464,0.738095,0.859238,0.704017
256,918,0.883442,0.0599129,0.421569,32.1302,0.716518,0.931464,0.668831
257,968,0.854339,0.0599174,0.411157,31.6727,0.670213,0.803175,0.638393
258,929,0.861141,0.0645856,0.411195,31.9693,0.698276,0.783951,0.67234
259,943,0.839873,0.0604454,0.40509,32.3539,0.685106,0.959627,0.661638
260,921,0.872964,0.0770901,0.413681,31.6373,0.727679,0.751534,0.642553
261,945,0.871958,0.0687831,0.414815,32.8602,0.722343,0.897898,0.696429
262,940,0.876596,0.0840426,0.415957,32.3776,0.690949,0.798722,0.639913
263,930,0.864516,0.0924731,0.42043,31.6192,0.693478,0.912226,0.673289
