image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
276,594,0.949495,0.0925926,0.358586,190.153,0.668142,0.576159,0.76
277,625,0.9424,0.0944,0.3424,191.503,0.697368,0.597484,0.783186
278,659,0.924127,0.109256,0.345979,193.39,0.632,0.639241,0.754386
279,634,0.919558,0.0788644,0.339117,193.098,0.717842,0.526012,0.772
280,640,0.920312,0.084375,0.3375,191.9,0.659751,0.654088,0.780083
281,616,0.909091,0.0909091,0.331169,191.634,0.694444,0.733333,0.751037
282,634,0.92429,0.0867508,0.332808,191.232,0.652542,0.727273,0.75
283,620,0.933871,0.0919355,0.362903,192.3,0.694561,0.825301,0.822034
284,620,0.930645,0.101613,0.354839,191.574,0.670886,0.937107,0.757322
285,645,0.927132,0.0914729,0.32093,191.429,0.696035,0.601266,0.767932
286,651,0.898618,0.0829493,0.294931,191.21,0.651261,0.870968,0.757709
287,639,0.920188,0.0907668,0.280125,190.797,0.695279,0.617284,0.752101
288,627,0.901116,0.0813397,0.339713,189.291,0.717391,0.721212,0.759657
289,628,0.91879,0.0923567,0.328025,189.856,0.672269,0.76875,0.691304
290,643,0.920684,0.088647,0.314152,191.645,0.682008,0.527607,0.743697
291,604,0.89404,0.0612583,0.316225,191.798,0.732057,0.614379,0.778243
292,613,0.900489,0.0701468,0.355628,195.439,0.62069,0.618056,0.688995
293,614,0.908795,0.0651466,0.29316,191.127,0.624454,0.664336,0.663793
294,568,0.910211,0.0739437,0.299296,190.743,0.70098,0.706294,0.694323
295,613,0.903752,0.0734095,0.329527,191.041,0.594595,0.522727,0.593137
296,585,0.909402,0.0649573,0.307692,190.298,0.617778,0.611511,0.662162
297,553,0.915009,0.0650995,0.278481,189.399,0.639423,0.62406,0.644444
298,599,0.90985,0.081803,0.263773,192.755,0.589212,0.514085,0.697115
299,613,0.903752,0.0734095,0.262643,190.41,0.643777,0.546667,0.659751
300,629,0.90938,0.0620032,0.286169,191.302,0.642553,0.516556,0.656652
301,616,0.904221,0.0681818,0.277597,192.347,0.607759,0.510638,0.608511
302,604,0.917219,0.057947,0.266556,192.298,0.665049,0.547445,0.706897
303,630,0.903175,0.0714286,0.25873,191.14,0.586047,0.52381,0.621359
304,626,0.915335,0.0846645,0.233227,192.685,0.668342,0.571429,0.725581
305,614,0.923453,0.0700326,0.263844,193.063,0.616114,0.553846,0.663317
306,614,0.910423,0.0700326,0.258958,191.847,0.679612,0.542857,0.706161
307,610,0.893443,0.0606557,0.231148,192.539,0.679612,0.571429,0.762136
308,552,0.891304,0.0634058,0.257246,190.135,0.728723,0.715328,0.786408
309,569,0.910369,0.0650264,0.27065,193.201,0.661836,0.708029,0.792553
310,571,0.865149,0.0753065,0.238179,190.965,0.683673,0.574627,0.748792
311,587,0.88586,0.0783646,0.260647,195.684,0.684729,0.769784,0.811224
312,568,0.911972,0.084507,0.258803,198.071,0.733333,0.785714,0.852217
313,578,0.894464,0.0934256,0.273356,191.422,0.723958,0.647482,0.747619
314,580,0.903448,0.0793103,0.246552,191.441,0.653659,0.843284,0.776042
315,604,0.880795,0.089404,0.259934,190.051,0.638393,0.692308,0.75122
316,583,0.893654,0.0857633,0.231561,190.914,0.706731,0.62585,0.816964
317,588,0.906463,0.085034,0.244898,190.578,0.675926,0.691781,0.788462
318,591,0.905245,0.0998308,0.258883,190.883,0.694444,0.56,0.814815
319,564,0.881206,0.0797872,0.255319,191.313,0.714286,0.703448,0.777778
320,605,0.899174,0.0975207,0.226446,190.837,0.693023,0.563758,0.788177
321,589,0.891341,0.0797963,0.21562,190.178,0.645455,0.760563,0.790698
322,629,0.9062,0.0794913,0.279809,192.749,0.649351,0.92,0.740909
323,642,0.897196,0.110592,0.264798,192.841,0.697368,0.773585,0.757576
324,597,0.922948,0.0971524,0.266332,191.13,0.668142,0.629139,0.741228
325,613,0.920065,0.109299,0.274062,192.336,0.653153,0.503448,0.756637
326,626,0.897764,0.111821,0.266773,190.827,0.661017,0.679487,0.801802
327,642,0.915888,0.0965732,0.253894,222.14,0.701681,0.676647,0.800847
328,623,0.895666,0.0834671,0.288925,192.052,0.704167,0.627219,0.794118
329,622,0.889068,0.0787781,0.289389,194.73,0.694323,0.591195,0.758333
330,637,0.899529,0.0832025,0.323391,195.628,0.683761,0.7,0.755459
