image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
244,506,0.918972,0.152174,0.750988,8.72305,0.478261,0.475207,0.315299
245,497,0.885312,0.15493,0.752515,7.7462,0.480885,0.514644,0.333992
246,538,0.895911,0.150558,0.734201,8.47382,0.47026,0.592885,0.358149
247,540,0.855556,0.17037,0.688889,7.97951,0.462963,0.672,0.36803
248,488,0.903689,0.127049,0.760246,8.354,0.485656,0.586498,0.312963
249,516,0.912791,0.180233,0.726744,7.3848,0.468992,0.632231,0.348361
250,509,0.880157,0.165029,0.72888,7.67137,0.471513,0.633333,0.368217
251,533,0.866792,0.163227,0.669794,8.64003,0.463415,0.558704,0.306483
252,506,0.895257,0.134387,0.764822,7.48589,0.474308,0.575,0.347092
253,526,0.857414,0.1673,0.730038,9.96808,0.488593,0.583658,0.355731
254,563,0.843694,0.143872,0.703375,9.03497,0.477798,0.620818,0.370722
255,542,0.885609,0.158672,0.732472,8.61021,0.48524,0.532319,0.349911
256,540,0.872222,0.140741,0.703704,8.3019,0.448148,0.557851,0.322878
257,519,0.867052,0.165703,0.755299,7.6093,0.504817,0.503817,0.346296
258,501,0.912176,0.147705,0.740519,7.70681,0.47505,0.537815,0.290944
259,530,0.898113,0.171698,0.724528,8.74856,0.475472,0.611111,0.359281
260,531,0.900188,0.154426,0.72693,9.46189,0.474576,0.555556,0.309434
261,540,0.874074,0.144444,0.705556,8.34607,0.494444,0.617978,0.384181
262,524,0.896947,0.135496,0.73855,8.02575,0.484733,0.610236,0.359259
263,558,0.903226,0.150538,0.729391,7.84396,0.444444,0.572581,0.314885
264,541,0.89464,0.157116,0.728281,8.55211,0.530499,0.620209,0.360215
265,515,0.854369,0.168932,0.714563,7.3697,0.499029,0.649805,0.349353
266,520,0.869231,0.155769,0.694231,7.70172,0.471154,0.595918,0.349515
267,517,0.895551,0.160542,0.667311,16.6808,0.470019,0.465021,0.313462
268,538,0.912639,0.159851,0.719331,9.16388,0.462825,0.542169,0.319149
269,501,0.9002,0.145709,0.772455,8.40792,0.449102,0.542222,0.27881
270,534,0.898876,0.161049,0.741573,7.91209,0.483146,0.573643,0.335329
271,517,0.909091,0.147002,0.738878,7.6912,0.477756,0.57085,0.310861
272,506,0.897233,0.140316,0.729249,7.73012,0.496047,0.517928,0.367505
273,501,0.9002,0.163673,0.736527,7.82065,0.447106,0.522321,0.274704
274,495,0.890909,0.165657,0.751515,10.0298,0.484848,0.5375,0.329341
275,545,0.884404,0.150459,0.766972,9.44397,0.423853,0.571429,0.331313
276,527,0.897533,0.163188,0.734345,10.8631,0.462998,0.590164,0.333945
277,534,0.90824,0.177903,0.715356,9.51684,0.447566,0.506276,0.324478
278,556,0.906475,0.169065,0.706835,9.90246,0.43705,0.584362,0.329588
279,604,0.885762,0.157285,0.701987,11.0197,0.42053,0.57874,0.323741
280,577,0.882149,0.154246,0.684575,8.62304,0.455806,0.555133,0.307947
281,559,0.910555,0.150268,0.728086,8.55157,0.44186,0.530364,0.298094
282,592,0.881757,0.141892,0.701014,10.9,0.442568,0.530534,0.357782
283,533,0.866792,0.133208,0.73546,8.307,0.497186,0.615094,0.349662
284,560,0.885714,0.167857,0.678571,9.76702,0.410714,0.556522,0.292683
285,569,0.906854,0.1529,0.720562,11.5622,0.506151,0.638889,0.371429
286,562,0.891459,0.149466,0.681495,8.2338,0.457295,0.638132,0.353251
287,570,0.875439,0.175439,0.692982,8.35003,0.480702,0.452555,0.339858
288,614,0.871336,0.167752,0.65798,10.3746,0.473941,0.494845,0.385965
289,622,0.842444,0.149518,0.644695,9.00255,0.446945,0.428058,0.301303
290,607,0.891269,0.159802,0.675453,9.51323,0.461285,0.421429,0.348875
291,618,0.889968,0.152104,0.601942,10.3381,0.446602,0.48913,0.326194
292,606,0.834983,0.127063,0.615512,8.77856,0.475248,0.465278,0.343042
293,588,0.855442,0.142857,0.617347,10.5588,0.428571,0.325397,0.285479
294,577,0.838821,0.162912,0.663778,8.57135,0.441941,0.376471,0.27381
295,546,0.857143,0.14652,0.661172,8.2218,0.450549,0.386179,0.277296
296,549,0.868852,0.162113,0.677596,7.98801,0.459016,0.376984,0.28022
297,602,0.69103,0.144518,0.656146,8.69728,0.430233,0.370656,0.322404
298,568,0.862676,0.144366,0.697183,8.12815,0.445423,0.41502,0.285714
299,604,0.773179,0.163907,0.687086,10.3297,0.413907,0.372,0.278169
300,636,0.745283,0.136792,0.65566,9.5826,0.418239,0.353383,0.291391
301,583,0.843911,0.15952,0.691252,8.50718,0.433962,0.324111,0.275157
302,554,0.805054,0.16065,0.691336,10.6615,0.447653,0.419355,0.315609
303,570,0.807018,0.149123,0.722807,9.48423,0.435088,0.427419,0.283394
304,561,0.780749,0.178253,0.668449,10.7889,0.449198,0.428571,0.294737
305,569,0.889279,0.13884,0.697715,8.60245,0.434095,0.40081,0.297683
306,578,0.880623,0.157439,0.66782,9.66132,0.449827,0.434615,0.325132
307,532,0.87594,0.154135,0.757519,8.02007,0.50188,0.498127,0.342561
308,515,0.91068,0.157282,0.71068,8.16484,0.454369,0.435897,0.325188
309,466,0.916309,0.143777,0.748927,8.27013,0.506438,0.538136,0.316505
310,481,0.912682,0.130977,0.790021,8.95837,0.480249,0.658009,0.360515
311,466,0.929185,0.160944,0.757511,7.44407,0.497854,0.74569,0.405405
312,499,0.901804,0.162325,0.743487,8.5897,0.498998,0.670683,0.439914
313,495,0.907071,0.149495,0.761616,8.63284,0.464646,0.691304,0.360721
314,532,0.894737,0.171053,0.723684,9.54182,0.460526,0.612245,0.333333
315,521,0.871401,0.147793,0.700576,7.65451,0.483685,0.480159,0.306391
316,539,0.820037,0.163265,0.699443,7.74085,0.426716,0.456522,0.266795
317,548,0.832117,0.169708,0.691606,9.13392,0.445255,0.45082,0.300557
318,533,0.851782,0.185741,0.709193,8.8568,0.45591,0.481481,0.312044
319,590,0.808475,0.164407,0.655932,10.3091,0.432203,0.537255,0.313321
320,536,0.904851,0.139925,0.742537,9.0904,0.44403,0.5,0.266102
321,568,0.866197,0.167254,0.642606,9.67048,0.411972,0.478632,0.255597
322,543,0.858195,0.154696,0.699816,8.2849,0.432781,0.485106,0.292254
323,530,0.875472,0.177358,0.749057,7.54328,0.432075,0.441048,0.287293
324,490,0.895918,0.153061,0.689796,7.06404,0.469388,0.547826,0.303774
325,521,0.896353,0.159309,0.698656,7.2124,0.454894,0.514768,0.318367
326,539,0.894249,0.153989,0.710575,8.33416,0.42115,0.550661,0.295585
327,530,0.896226,0.164151,0.758491,10.0462,0.454717,0.489627,0.29128
328,520,0.917308,0.180769,0.736538,9.34887,0.469231,0.504098,0.333962
329,527,0.893738,0.174573,0.747628,7.65318,0.451613,0.563025,0.321154
330,554,0.933213,0.185921,0.731047,8.13463,0.480144,0.481203,0.351044
331,564,0.868794,0.179078,0.710993,8.81422,0.445035,0.49004,0.310469
332,569,0.899824,0.203866,0.713533,8.07371,0.434095,0.404858,0.294326
333,535,0.900935,0.162617,0.723364,7.51073,0.463551,0.41129,0.311072
334,549,0.896175,0.213115,0.70674,10.5602,0.440801,0.487603,0.306542
335,571,0.828371,0.190893,0.709282,8.64961,0.443082,0.442688,0.32969
336,582,0.845361,0.201031,0.690722,8.16659,0.457045,0.5,0.33275
337,558,0.863799,0.231183,0.706093,8.04215,0.453405,0.422925,0.262887
338,533,0.908068,0.208255,0.709193,10.5505,0.43152,0.43913,0.28853
339,599,0.874791,0.195326,0.671119,8.32916,0.460768,0.565217,0.356473
340,555,0.900901,0.203604,0.718919,9.67745,0.459459,0.435294,0.277129
341,592,0.881757,0.175676,0.684122,8.41521,0.415541,0.495935,0.268468
342,587,0.870528,0.206133,0.683135,11.6639,0.436116,0.507812,0.304054
343,594,0.880471,0.205387,0.695286,9.09592,0.442761,0.513308,0.333901
344,585,0.887179,0.194872,0.676923,9.3789,0.442735,0.471042,0.294613
345,592,0.903716,0.189189,0.726351,8.2236,0.444257,0.43346,0.282051
346,622,0.842444,0.180064,0.713826,9.36322,0.427653,0.413534,0.275338
347,580,0.896552,0.206897,0.739655,10.7484,0.434483,0.468254,0.273312
348,573,0.867365,0.188482,0.682373,8.97555,0.415358,0.457983,0.260345
349,604,0.880795,0.177152,0.665563,8.35739,0.425497,0.459144,0.294939
350,561,0.903743,0.187166,0.693405,8.16216,0.447415,0.446215,0.266556
351,611,0.847791,0.202946,0.679214,10.2708,0.425532,0.446154,0.269162
352,604,0.88245,0.198675,0.703642,9.40119,0.461921,0.476703,0.278232
353,578,0.875433,0.197232,0.717993,8.77212,0.455017,0.437262,0.281457
